Preview,Collection,Obs. ID,Product ID,RA (J2000.0),Dec. (J2000.0),Start Date,Instrument,Int. Time,Target Name,Filter,Cal. Lev.,Obs. Type,Min. Wavelength,Max. Wavelength,Proposal ID,P.I. Name,Data Release,Field of View,Polygon,Pixel Scale,Resolving Power,End Date,Data Type,Moving Target,Provenance Name,Intent,Target Type,Target Standard,Target Keywords,Sequence Number,Algorithm Name,Proposal Title,Proposal Keywords,IQ,Instrument Keywords,Tau,Molecule,Transition,Proposal Project,Band,Prov. Version,Prov. Project,Prov. Run ID,Prov. Last Executed,Rest-frame Energy,Quality,Publisher ID
caom:CFHT/718803,CFHT,718803.0,718803p,36.499442983932376,-4.494981514674507,52904.563386,MegaPrime,360.0550000000002,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.976525210150882,polygon 36.989030553608565 -3.99490563023825 36.993179808604346 -4.991037747220645 36.00938973291924 -4.994801833223292 36.00617439502828 -3.9986600238655683,0.1859850094836598,4.4221514508099995,52904.56755330324,image,0.0,ELIXIR,science,,0.0,,718803.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm02,2004-07-20T18:16:19.000,,,ivo://cadc.nrc.ca/CFHT?718803/718803p
caom:CFHT/718804,CFHT,718804.0,718804p,36.49553976871069,-4.497040945955007,52904.568146800004,MegaPrime,360.05099999999993,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9744445175631,polygon 36.98482836693881 -3.9961870746148946 36.988935325597176 -4.991932066796849 36.00511310688139 -4.995960259253394 36.00220047184795 -4.00348476628281,0.18604037685977626,4.4221514508099995,52904.57231405693,image,0.0,ELIXIR,science,,0.0,,718804.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm02,2004-07-20T18:14:31.000,,,ivo://cadc.nrc.ca/CFHT?718804/718804p
caom:CFHT/718805,CFHT,718805.0,718805p,36.50054093876671,-4.4990808901594335,52904.572915,MegaPrime,360.0380000000003,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.976307147571788,polygon 36.99018623023408 -3.9990599678681917 36.994240105648366 -4.994872355286077 36.01044431829388 -4.998960114047435 36.00737614877386 -4.00289191132687,0.18598137735474934,4.4221514508099995,52904.57708210649,image,0.0,ELIXIR,science,,0.0,,718805.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm02,2004-07-20T18:19:37.000,,,ivo://cadc.nrc.ca/CFHT?718805/718805p
caom:CFHT/718806,CFHT,718806.0,718806p,36.50344436265401,-4.493666620758233,52904.577696,MegaPrime,360.0310000000003,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9763187522618466,polygon 36.992992330474095 -3.9936247496371777 36.99714680317769 -4.989618546808586 36.013399491267 -4.993443245303311 36.01024170812534 -3.997437969703526,0.18596096056075664,4.4221514508099995,52904.581863025465,image,0.0,ELIXIR,science,,0.0,,718806.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm02,2004-07-20T18:19:55.000,,,ivo://cadc.nrc.ca/CFHT?718806/718806p
caom:CFHT/718807,CFHT,718807.0,718807p,36.497900744183326,-4.490747907182167,52904.5824573,MegaPrime,360.04399999999987,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9761090059994828,polygon 36.987471625898074 -3.9908658070210237 36.991620197708016 -4.986473196612934 36.00785179647395 -4.990541148545219 36.00478810545151 -3.9945388027959865,0.1859648390003132,4.4221514508099995,52904.586624475916,image,0.0,ELIXIR,science,,0.0,,718807.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm02,2004-07-20T18:23:06.000,,,ivo://cadc.nrc.ca/CFHT?718807/718807p
caom:CFHT/719207,CFHT,719207.0,719207p,36.41102691044651,-4.660845688437959,52907.6207624,MegaPrime,180.05000000000007,Pre-W1 236,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL02,Wide_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9771247107755912,polygon 36.90084144901382 -4.1606333185307705 36.90506099839073 -5.157068566917374 35.92076641442756 -5.160816188692976 35.917449712624375 -4.16434662639945,0.18603501720085944,4.4221514508099995,52907.62284631204,image,0.0,ELIXIR,science,,0.0,,719207.0,exposure,A wide synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm03,2004-02-24T12:27:59.000,,,ivo://cadc.nrc.ca/CFHT?719207/719207p
caom:CFHT/719285,CFHT,719285.0,719285p,333.87774505035236,-17.73512533355445,52908.306407699994,MegaPrime,360.0550000000002,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9863803712068346,polygon 334.40160249546034 -18.23173483185319 333.3670592851089 -18.2320576408859 333.3492544852934 -17.973925965378626 333.36640344722014 -17.23719779166443 334.3922617920623 -17.23315180979897,0.18646096980132815,4.4221514508099995,52908.31057500324,image,0.0,ELIXIR,science,,0.0,,719285.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm03,2004-07-20T18:36:40.000,,,ivo://cadc.nrc.ca/CFHT?719285/719285p
caom:CFHT/719286,CFHT,719286.0,719286p,333.87848231439085,-17.730109644037157,52908.319933599996,MegaPrime,360.04299999999984,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.975734545117291,polygon 334.39597976947124 -18.225483406541272 333.36448343883984 -18.229086877694712 333.363502908756 -17.23369048766675 334.3898122592063 -17.229669793336427,0.18593317844629667,4.4221514508099995,52908.324100764345,image,0.0,ELIXIR,science,,0.0,,719286.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm03,2004-07-20T18:36:43.000,,,ivo://cadc.nrc.ca/CFHT?719286/719286p
caom:CFHT/719287,CFHT,719287.0,719287p,333.87402951986917,-17.731391218403317,52908.324698300006,MegaPrime,360.0480000000002,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9757961698093568,polygon 334.3916079980022 -18.226748303584372 333.36000388910253 -18.230393091218602 333.35904228059053 -17.23494642856835 334.38532716249625 -17.23092617509434,0.18592969703027115,4.4221514508099995,52908.32886552221,image,0.0,ELIXIR,science,,0.0,,719287.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm03,2004-07-20T18:40:13.000,,,ivo://cadc.nrc.ca/CFHT?719287/719287p
caom:CFHT/719288,CFHT,719288.0,719288p,333.8798697372489,-17.734269975142947,52908.3294666,MegaPrime,360.0470000000003,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9758869622004768,polygon 334.3975265188849 -18.229834768606125 333.3658185167783 -18.233051740317677 333.3647378086261 -17.23772815607626 334.3911926955184 -17.233935537186426,0.18593974664742574,4.4221514508099995,52908.333633810646,image,0.0,ELIXIR,science,,0.0,,719288.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm03,2004-07-20T18:40:30.000,,,ivo://cadc.nrc.ca/CFHT?719288/719288p
caom:CFHT/719289,CFHT,719289.0,719289p,333.882853092304,-17.72883967504562,52908.3342377,MegaPrime,360.03499999999985,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9754339129803782,polygon 334.4003660781938 -18.224222360438162 333.36887899611645 -18.22756272416514 333.36794823614537 -17.23238763219412 334.39406549932335 -17.22861895323686,0.18592920564016333,4.4221514508099995,52908.338404771755,image,0.0,ELIXIR,science,,0.0,,719289.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm03,2004-07-20T18:40:49.000,,,ivo://cadc.nrc.ca/CFHT?719289/719289p
caom:CFHT/719290,CFHT,719290.0,719290p,333.87719352374387,-17.725913340331203,52908.339006,MegaPrime,360.0540000000001,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9759487038481892,polygon 334.39466964534654 -18.221349019193738 333.3631024360108 -18.224953427393118 333.36221882821974 -17.229470960325628 334.38860591143833 -17.225374397518777,0.1859415955034295,4.4221514508099995,52908.34317329167,image,0.0,ELIXIR,science,,0.0,,719290.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm03,2004-07-20T18:41:05.000,,,ivo://cadc.nrc.ca/CFHT?719290/719290p
caom:CFHT/719324,CFHT,719324.0,719324p,36.498599116163824,-4.494870544366648,52908.543213699995,MegaPrime,360.045,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.976188139666064,polygon 36.98801801881175 -3.9947490594426114 36.992315805258535 -4.990815793690274 36.00849197133927 -4.9945442526005905 36.00548510706805 -3.9987324130595567,0.1860018686847674,4.4221514508099995,52908.5473808875,image,0.0,ELIXIR,science,,0.0,,719324.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm03,2004-07-20T19:16:33.000,,,ivo://cadc.nrc.ca/CFHT?719324/719324p
caom:CFHT/719325,CFHT,719325.0,719325p,36.4944309531309,-4.496118291340778,52908.5479848,MegaPrime,360.0470000000003,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9762251465790968,polygon 36.983855853537264 -3.996032547257144 36.988201581092966 -4.992041527411317 36.004308936504984 -4.9958016965017435 36.001307776824326 -3.99993825086365,0.18596810768227925,4.4221514508099995,52908.552152010656,image,0.0,ELIXIR,science,,0.0,,719325.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm03,2004-07-20T19:16:40.000,,,ivo://cadc.nrc.ca/CFHT?719325/719325p
caom:CFHT/719326,CFHT,719326.0,719326p,36.49984183572159,-4.4987803958767065,52908.5527398,MegaPrime,360.0380000000003,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9770382166250684,polygon 36.98974690276419 -3.9985516993168915 36.99356496781574 -4.994858965241562 36.009635310615984 -4.998869671540007 36.00646822359113 -4.002415303108762,0.1859964160651675,4.4221514508099995,52908.55690690649,image,0.0,ELIXIR,science,,0.0,,719326.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm03,2004-07-20T19:16:18.000,,,ivo://cadc.nrc.ca/CFHT?719326/719326p
caom:CFHT/719327,CFHT,719327.0,719327p,36.5029932703059,-4.494263040003318,52908.5575011,MegaPrime,360.03299999999984,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9742796430669216,polygon 36.9921787015 -3.9934052981363806 36.996330963795565 -4.989133656015568 36.012644672028124 -4.993187608862286 36.00974414717314 -4.000706869487672,0.18603246172122964,4.4221514508099995,52908.561668148606,image,0.0,ELIXIR,science,,0.0,,719327.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm03,2004-07-20T19:16:47.000,,,ivo://cadc.nrc.ca/CFHT?719327/719327p
caom:CFHT/719329,CFHT,719329.0,719329p,36.49968146253903,-4.490792516297077,52908.567749300004,MegaPrime,360.0409999999998,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9758156466276304,polygon 36.988944347883006 -3.9906195354318186 36.9930261401424 -4.986397482322744 36.00908334652663 -4.990478265961443 36.0068238792635 -4.006123668241244 36.11461005230539 -3.9932386208449344,0.18609460723578505,4.4221514508099995,52908.5719164412,image,0.0,ELIXIR,science,,0.0,,719329.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm03,2004-07-20T19:16:26.000,,,ivo://cadc.nrc.ca/CFHT?719329/719329p
caom:CFHT/719330,CFHT,719330.0,719330p,36.50028954057359,-4.492307217392323,52908.572525699994,MegaPrime,360.0409999999998,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9765664781763448,polygon 36.98987509787596 -3.9922497757280695 36.994050016536235 -4.988381427753666 36.010139866586435 -4.992098971249675 36.0071122625477 -3.9959058053516117,0.18598280952374774,4.4221514508099995,52908.57669284121,image,0.0,ELIXIR,science,,0.0,,719330.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm03,2004-07-20T19:20:24.000,,,ivo://cadc.nrc.ca/CFHT?719330/719330p
caom:CFHT/719331,CFHT,719331.0,719331p,36.49704570637136,-4.490485045214939,52908.577304900005,MegaPrime,360.05099999999993,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.976115515562718,polygon 36.98660280764 -3.9905004035985883 36.9907106714972 -4.986256144910442 36.006992242225586 -4.990277537570677 36.003933694366516 -3.9943460441139536,0.18602052967798874,4.4221514508099995,52908.58147215693,image,0.0,ELIXIR,science,,0.0,,719331.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm03,2004-07-20T19:23:56.000,,,ivo://cadc.nrc.ca/CFHT?719331/719331p
caom:CFHT/720120,CFHT,720120.0,720120p,36.498811971159284,-4.4978720352725645,52914.5270048,MegaPrime,360.0760000000003,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9843076466943544,polygon 36.98844481086265 -3.9954238232578376 36.994619443279724 -4.9965266498273735 36.116615218950535 -5.000595115315903 36.00657088867743 -4.993320540970402 36.005649398463405 -3.9973790296127163,0.18615177653751924,4.4221514508099995,52914.5311723463,image,0.0,ELIXIR,science,,0.0,,720120.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm02,2004-07-20T20:07:29.000,,,ivo://cadc.nrc.ca/CFHT?720120/720120p
caom:CFHT/720121,CFHT,720121.0,720121p,36.4976429440482,-4.4945491418763055,52914.53907130001,MegaPrime,360.08,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9761994104998664,polygon 36.98834386380256 -3.995735377388854 36.9903031366188 -4.991354095230264 36.006455768301954 -4.993306564334162 36.005624267535374 -3.9972136830715073,0.18597662778670204,4.4221514508099995,52914.54323889259,image,0.0,ELIXIR,science,,0.0,,720121.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm02,2004-07-20T20:07:48.000,,,ivo://cadc.nrc.ca/CFHT?720121/720121p
caom:CFHT/720122,CFHT,720122.0,720122p,36.4949445377681,-4.499422105177062,52914.544182699996,MegaPrime,360.08100000000013,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9827333555582952,polygon 36.10956091667429 -3.997307761692582 36.98536140090357 -4.000126198325361 36.99045438784561 -4.997776603147855 36.004115441190265 -5.00118646298418 36.001409622663175 -4.0032347755704905,0.18650618933598306,4.4221514508099995,52914.54835030417,image,0.0,ELIXIR,science,,0.0,,720122.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm02,2004-07-20T20:07:18.000,,,ivo://cadc.nrc.ca/CFHT?720122/720122p
caom:CFHT/720123,CFHT,720123.0,720123p,36.5007272490822,-4.5037233308590885,52914.5815208,MegaPrime,360.0699999999998,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9799602958136971,polygon 36.99077912949654 -4.003015092646962 36.995872571841836 -5.00066549526143 36.00952927328855 -5.0040753568276415 36.006823879263514 -4.006123668241258,0.18698399999999998,4.4221514508099995,52914.58568827684,image,0.0,ELIXIR,science,,0.0,,720123.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm02,2004-07-20T20:07:53.000,,,ivo://cadc.nrc.ca/CFHT?720123/720123p
caom:CFHT/720124,CFHT,720124.0,720124p,36.5021118477564,-4.493404063380481,52914.5862798,MegaPrime,360.0619999999999,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.976405219740002,polygon 36.9928486638864 -3.994460410669575 36.994770312966494 -4.990342399430801 36.01093032960156 -4.992186197284994 36.00996517129508 -3.9960985479796562,0.1859672781518838,4.4221514508099995,52914.59044718426,image,0.0,ELIXIR,science,,0.0,,720124.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm02,2004-07-20T20:23:49.000,,,ivo://cadc.nrc.ca/CFHT?720124/720124p
caom:CFHT/720125,CFHT,720125.0,720125p,36.49662022793157,-4.490490561833268,52914.591050999996,MegaPrime,360.0849999999997,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9765144119867344,polygon 36.98752335572836 -3.9917135855039447 36.98927307612242 -4.987401671070529 36.00545820475779 -4.9893537990390655 36.00443088887246 -3.9930431411147396,0.18598669052521294,4.4221514508099995,52914.595218650466,image,0.0,ELIXIR,science,,0.0,,720125.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm02,2004-07-20T20:23:56.000,,,ivo://cadc.nrc.ca/CFHT?720125/720125p
caom:CFHT/720126,CFHT,720126.0,720126p,36.498823285435016,-4.4984281055191255,52914.596055300004,MegaPrime,360.069,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9835284052808362,polygon 36.114261450039685 -3.996329194945872 36.9895266366314 -3.998848245073873 36.99461942212421 -4.996498650872979 36.116615235320786 -5.000567115940939 36.00665510838555 -4.9937174217402 36.00557639348221 -4.0019568230492695,0.18652378850944007,4.4221514508099995,52914.60022276527,image,0.0,ELIXIR,science,,0.0,,720126.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm02,2004-07-20T20:33:02.000,,,ivo://cadc.nrc.ca/CFHT?720126/720126p
caom:CFHT/720127,CFHT,720127.0,720127p,36.49363241912656,-4.496105558093261,52914.6022314,MegaPrime,360.0769999999998,D1,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9763983270331238,polygon 36.98437850636903 -3.9971714320505356 36.98635177627578 -4.9929765031949955 36.002295319538526 -4.994831983115944 36.001573161187885 -3.998813930236153,0.18597446535710094,4.4221514508099995,52914.60639895787,image,0.0,ELIXIR,science,,0.0,,720127.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm02,2004-07-20T20:25:23.000,,,ivo://cadc.nrc.ca/CFHT?720127/720127p
caom:CFHT/720366,CFHT,720366.0,720366p,333.87934520628016,-17.729695354912426,52916.2490504,MegaPrime,360.0769999999998,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9760084726469528,polygon 334.3959287792441 -18.226163281155166 333.3643236172594 -18.22771209792866 333.36522621384927 -17.232149775363965 334.39179399742534 -17.23029540793513,0.18594865735779506,4.4221514508099995,52916.25321795787,image,0.0,ELIXIR,science,,0.0,,720366.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm02,2004-07-20T20:35:52.000,,,ivo://cadc.nrc.ca/CFHT?720366/720366p
caom:CFHT/720367,CFHT,720367.0,720367p,333.8747974303953,-17.730891317435074,52916.253859699995,MegaPrime,360.07300000000015,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9764271899589972,polygon 334.3915526808901 -18.227430558425624 333.35982897699887 -18.229043416161318 333.36037002490235 -17.23322556983304 334.38740300737174 -17.231515661435907,0.1859698311527944,4.4221514508099995,52916.258027211574,image,0.0,ELIXIR,science,,0.0,,720367.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm02,2004-07-20T20:35:42.000,,,ivo://cadc.nrc.ca/CFHT?720367/720367p
caom:CFHT/720368,CFHT,720368.0,720368p,333.88074726446973,-17.73387353344674,52916.2586297,MegaPrime,360.0630000000001,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9759261585166996,polygon 334.39736334124314 -18.230409564352172 333.36571735118264 -18.23172658005251 333.3665937853851 -17.23628554237021 334.39318818163343 -17.23460664613809,0.18595008068273727,4.4221514508099995,52916.26279709584,image,0.0,ELIXIR,science,,0.0,,720368.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm02,2004-07-20T20:36:52.000,,,ivo://cadc.nrc.ca/CFHT?720368/720368p
caom:CFHT/720369,CFHT,720369.0,720369p,333.8863501424783,-17.73322333096237,52916.2634095,MegaPrime,360.07899999999984,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9799593268178626,polygon 334.40567627656054 -18.229651917424874 333.3711567905186 -18.233070006504136 333.37048926532236 -17.235114876084793 334.398181571755 -17.232014132808985,0.18698399999999998,4.4221514508099995,52916.267577081024,image,0.0,ELIXIR,science,,0.0,,720369.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm02,2004-07-20T20:41:03.000,,,ivo://cadc.nrc.ca/CFHT?720369/720369p
caom:CFHT/720370,CFHT,720370.0,720370p,333.8781193767406,-17.725514646132442,52916.2681806,MegaPrime,360.0840000000002,D4,r.MP9601,2.0,OBJECT,5.542e-07,6.955000000000001e-07,03BL01,Deep_Synoptic CFHTLS,2006-05-01T00:00:00.000,0.9757995882223156,polygon 334.39456607496555 -18.222026707016354 333.36312078647086 -18.223359856550047 333.3640411468576 -17.228019761866847 334.39059252848796 -17.226237888588372,0.1859403177293452,4.4221514508099995,52916.272348238876,image,0.0,ELIXIR,science,,0.0,,720370.0,exposure,A deep synoptic survey,,,Normal,,,,CFHTLS,Optical,2.0,STANDARD PIPELINE,03Bm02,2004-07-20T20:44:15.000,,,ivo://cadc.nrc.ca/CFHT?720370/720370p
